x,cut,table,carat,price
5.7,2,59.0,0.7,2464.0
6.29,3,59.0,0.91,2464.0
5.8,4,56.0,0.74,2464.0
5.81,4,56.0,0.76,2466.0
5.74,4,59.0,0.72,2466.0
5.43,4,56.0,0.6,2467.0
5.78,2,58.0,0.75,2467.0
5.74,4,56.0,0.73,2467.0
5.27,3,59.0,0.52,2467.0
5.28,3,60.0,0.52,2467.0
5.28,4,57.0,0.52,2467.0
5.75,3,58.0,0.73,2468.0
5.79,4,57.0,0.74,2468.0
5.73,2,60.0,0.74,2468.0
5.39,2,58.0,0.57,2469.0
5.9,4,55.0,0.76,2469.0
5.83,3,58.0,0.76,2469.0
5.74,2,55.0,0.76,2469.0
5.86,3,57.0,0.78,2469.0
5.67,4,55.0,0.7,2469.0
5.5,4,55.0,0.62,2469.0
5.68,3,60.0,0.7,2470.0
5.74,4,55.0,0.72,2470.0
5.74,4,57.0,0.71,2470.0
5.6,1,58.0,0.7,2470.0
5.71,2,56.0,0.71,2471.0
5.99,3,61.0,0.79,2471.0
5.22,2,55.0,0.53,2472.0
5.63,2,56.0,0.7,2473.0
5.59,2,57.0,0.7,2473.0
5.61,2,58.0,0.7,2473.0
5.83,2,60.0,0.73,2473.0
5.94,2,56.0,0.8,2473.0
5.64,1,61.0,0.7,2473.0
5.74,2,62.0,0.7,2473.0
5.79,2,56.0,0.7,2473.0
5.79,3,58.0,0.7,2473.0
5.45,4,53.0,0.6,2473.0
5.28,4,55.0,0.55,2473.0
5.66,2,59.0,0.72,2474.0
5.81,4,57.0,0.76,2474.0
6.02,1,61.0,0.8,2474.0
5.63,2,57.0,0.7,2475.0
5.69,4,55.0,0.7,2475.0
5.05,4,53.0,0.5,2475.0
5.7,4,54.0,0.7,2475.0
5.89,4,55.0,0.77,2475.0
5.75,3,59.0,0.7,2475.0
5.69,3,59.0,0.7,2475.0
6.23,3,59.0,0.91,2475.0
5.68,4,56.0,0.7,2475.0
5.64,2,63.0,0.7,2475.0
5.6,2,58.0,0.7,2476.0
5.65,2,56.0,0.7,2476.0
5.72,4,57.0,0.72,2476.0
5.83,3,57.0,0.72,2476.0
6.04,2,62.0,0.78,2477.0
5.72,1,54.0,0.7,2477.0
5.71,2,57.0,0.72,2477.0
5.84,4,57.0,0.75,2478.0
5.69,4,56.0,0.7,2478.0
5.67,4,56.0,0.7,2478.0
5.66,4,56.0,0.7,2478.0
5.89,4,56.0,0.77,2479.0
5.55,0,57.0,0.7,2479.0
5.8,2,57.0,0.72,2479.0
5.93,4,57.0,0.77,2479.0
5.66,3,60.0,0.7,2479.0
5.69,3,55.0,0.7,2479.0
5.66,3,58.0,0.7,2479.0
5.68,3,58.0,0.7,2479.0
5.67,3,60.0,0.7,2479.0
5.78,3,58.0,0.71,2479.0
5.22,4,54.5,0.54,2479.0
5.62,1,60.3,0.67,2479.0
5.65,2,58.0,0.7,2479.0
5.73,4,53.0,0.7,2480.0
5.71,4,55.0,0.71,2480.0
5.73,4,56.0,0.7,2480.0
5.77,4,56.0,0.7,2480.0
5.5,2,55.0,0.63,2481.0
5.49,2,56.0,0.61,2481.0
5.83,2,56.0,0.8,2481.0
5.79,2,63.0,0.7,2481.0
5.64,2,57.0,0.7,2482.0
6.13,2,55.0,0.9,2482.0
5.67,2,59.0,0.72,2482.0
5.87,2,56.0,0.79,2482.0
5.88,2,59.0,0.81,2482.0
5.81,4,56.0,0.73,2482.0
5.95,4,57.0,0.81,2482.0
5.99,3,57.0,0.81,2482.0
5.13,4,55.0,0.5,2482.0
5.65,2,57.0,0.71,2482.0
5.75,3,59.0,0.71,2482.0
5.78,2,58.0,0.7,2484.0
5.62,2,59.0,0.7,2484.0
5.9,3,57.0,0.75,2484.0
5.96,3,55.0,0.8,2484.0
5.88,1,58.0,0.8,2484.0
5.66,4,55.0,0.7,2484.0
6.02,3,62.0,0.8,2484.0
5.89,3,59.0,0.75,2484.0
5.79,3,57.0,0.72,2484.0
5.81,3,58.0,0.72,2484.0
5.94,2,61.0,0.73,2485.0
5.53,2,58.0,0.6,2485.0
5.36,2,61.0,0.57,2485.0
5.93,2,58.0,0.8,2485.0
5.43,4,54.0,0.61,2485.0
5.93,4,54.0,0.78,2485.0
5.91,3,57.0,0.74,2485.0
5.77,4,57.0,0.73,2485.0
6.32,3,59.0,0.91,2486.0
6.02,3,58.0,0.78,2486.0
5.91,2,58.0,0.8,2487.0
6.09,2,63.0,0.8,2487.0
5.68,4,53.6,0.7,2487.0
5.65,4,54.0,0.7,2487.0
5.65,4,56.5,0.7,2487.0
5.75,4,59.0,0.71,2487.0
5.82,4,55.0,0.74,2487.0
5.7,4,56.0,0.71,2487.0
5.74,4,56.0,0.7,2487.0
5.75,4,57.0,0.71,2487.0
5.69,2,60.0,0.72,2488.0
6.39,3,59.0,1.01,2488.0
5.51,1,56.0,0.7,2488.0
5.83,2,61.0,0.71,2489.0
5.19,4,56.0,0.52,2489.0
5.7,4,55.0,0.7,2489.0
5.83,4,55.0,0.76,2489.0
5.93,3,60.0,0.78,2489.0
5.74,4,56.0,0.74,2489.0
5.8,4,53.0,0.73,2490.0
5.73,4,56.0,0.7,2490.0
5.35,4,57.0,0.57,2491.0
5.78,2,60.0,0.74,2491.0
5.73,4,56.0,0.71,2491.0
5.92,3,60.0,0.76,2491.0
6.0,0,57.0,0.91,2491.0
5.88,3,58.0,0.76,2491.0
5.83,3,55.0,0.76,2491.0
5.77,2,61.0,0.71,2492.0
5.85,3,56.0,0.72,2492.0
5.74,3,59.0,0.72,2492.0
5.72,4,56.0,0.7,2492.0
5.74,4,56.0,0.7,2492.0
5.52,4,57.0,0.62,2492.0
5.83,3,59.0,0.72,2492.0
5.75,3,60.0,0.7,2492.0
5.89,2,56.9,0.81,2493.0
5.68,4,57.0,0.72,2493.0
6.04,4,56.0,0.84,2493.0
5.37,2,59.0,0.59,2494.0
5.67,1,57.0,0.71,2494.0
5.67,1,58.0,0.71,2494.0
5.67,2,56.0,0.71,2494.0
5.74,4,56.0,0.71,2494.0
5.37,1,61.0,0.58,2494.0
5.68,2,57.0,0.71,2495.0
4.46,2,59.0,0.32,548.0
4.41,4,56.0,0.32,548.0
4.4,1,62.0,0.32,548.0
4.36,4,57.0,0.31,548.0
4.32,4,56.0,0.31,548.0
4.65,2,56.0,0.38,549.0
4.31,4,55.0,0.3,550.0
4.34,4,55.0,0.3,550.0
4.34,3,60.0,0.32,550.0
4.35,1,55.0,0.32,550.0
4.44,2,61.0,0.33,550.0
4.42,3,59.0,0.33,550.0
4.4,2,58.0,0.33,550.0
5.16,2,56.0,0.5,2495.0
5.7,2,60.0,0.71,2495.0
5.96,4,57.0,0.8,2495.0
5.8,3,62.0,0.7,2496.0
5.6,2,60.0,0.7,2496.0
5.61,1,57.0,0.7,2496.0
5.76,4,55.0,0.73,2496.0
5.78,3,58.0,0.73,2496.0
5.76,3,58.0,0.73,2496.0
5.93,3,58.0,0.75,2496.0
5.73,3,58.0,0.73,2496.0
5.94,4,57.0,0.78,2496.0
5.49,3,56.0,0.56,2496.0
5.66,1,55.0,0.7,2496.0
5.76,4,54.0,0.74,2497.0
5.68,1,61.0,0.72,2497.0
5.85,1,62.0,0.75,2497.0
5.7,2,57.0,0.7,2497.0
5.6,2,57.0,0.7,2498.0
5.73,3,59.0,0.71,2498.0
5.85,3,58.0,0.73,2498.0
5.73,4,58.0,0.72,2498.0
5.81,1,62.0,0.7,2498.0
5.91,0,61.0,0.72,2498.0
6.04,3,60.0,0.79,2498.0
5.33,2,56.0,0.55,2499.0
5.28,4,56.0,0.55,2499.0
5.71,4,53.0,0.7,2499.0
6.13,3,62.0,0.82,2499.0
5.82,2,57.0,0.75,2500.0
5.49,0,58.0,0.7,2500.0
5.22,2,57.0,0.51,2501.0
5.71,2,60.0,0.7,2501.0
5.85,2,55.0,0.77,2501.0
5.72,4,56.0,0.72,2501.0
5.92,4,59.0,0.74,2501.0
5.78,4,57.0,0.74,2501.0
5.48,4,58.0,0.62,2501.0
5.87,3,58.0,0.75,2501.0
5.87,2,58.0,0.8,2502.0
5.86,2,56.0,0.71,2502.0
5.26,4,56.0,0.54,2502.0
5.3,1,61.0,0.54,2502.0
5.9,2,60.0,0.73,2503.0
5.5,4,56.0,0.63,2503.0
6.11,1,55.0,0.9,2503.0
5.95,2,56.0,0.81,2504.0
5.78,3,60.0,0.73,2504.0
5.72,4,56.0,0.73,2504.0
5.64,3,58.0,0.7,2504.0
5.23,4,57.0,0.52,2504.0
5.85,2,57.0,0.74,2505.0
5.84,2,55.0,0.72,2505.0
5.17,3,59.0,0.54,2505.0
5.84,2,61.0,0.71,2505.0
5.77,4,56.0,0.71,2505.0
4.9,4,55.0,0.44,2506.0
5.67,2,60.0,0.7,2507.0
5.63,2,55.0,0.7,2507.0
5.65,2,57.0,0.7,2507.0
5.59,2,58.0,0.7,2507.0
5.42,4,57.0,0.62,2507.0
5.37,4,57.0,0.57,2507.0
5.67,4,57.0,0.7,2507.0
5.95,4,55.0,0.79,2507.0
5.44,3,61.0,0.57,2507.0
6.01,3,60.0,0.8,2507.0
5.39,4,57.0,0.57,2507.0
5.8,2,62.0,0.7,2508.0
5.66,2,56.0,0.71,2508.0
5.47,4,57.0,0.62,2508.0
5.39,4,57.0,0.58,2508.0
5.62,2,55.0,0.7,2509.0
5.32,4,56.0,0.58,2509.0
5.32,4,56.0,0.58,2509.0
5.44,4,56.0,0.6,2509.0
5.32,4,57.0,0.56,2510.0
5.8,3,59.0,0.73,2510.0
5.29,4,56.0,0.56,2510.0
5.59,3,57.0,0.65,2510.0
5.65,2,58.0,0.71,2511.0
5.69,4,56.0,0.72,2511.0
5.31,1,55.0,0.6,2511.0
5.7,1,62.0,0.71,2511.0
5.87,4,57.0,0.71,2511.0
5.72,4,57.0,0.71,2511.0
5.75,4,57.0,0.71,2511.0
5.62,4,55.0,0.71,2511.0
5.21,4,57.0,0.52,2512.0
5.72,2,56.0,0.7,2512.0
5.68,3,59.0,0.7,2512.0
5.7,4,57.0,0.7,2512.0
5.59,3,59.0,0.7,2512.0
5.58,3,60.0,0.7,2512.0
5.59,1,60.0,0.7,2512.0
6.01,3,61.0,0.82,2512.0
5.93,3,60.0,0.74,2512.0
5.89,1,60.0,0.82,2512.0
5.99,2,63.0,0.78,2512.0
5.74,3,58.0,0.7,2512.0
6.93,0,57.0,1.3,2512.0
5.79,2,58.0,0.77,2513.0
5.79,2,57.0,0.77,2513.0
5.87,2,59.0,0.7,2513.0
5.8,4,55.0,0.73,2513.0
5.87,2,59.0,0.75,2513.0
5.65,2,58.0,0.7,2513.0
5.65,3,59.0,0.7,2513.0
5.67,2,60.0,0.7,2513.0
5.67,2,55.4,0.7,2513.0
5.64,4,55.0,0.7,2513.0
5.65,2,56.0,0.7,2513.0
5.65,2,58.0,0.7,2513.0
5.77,3,60.0,0.7,2513.0
5.66,3,58.0,0.7,2513.0
5.53,4,57.0,0.63,2513.0
5.48,4,56.0,0.63,2513.0
5.72,4,54.0,0.71,2513.0
5.72,4,54.0,0.71,2513.0
5.64,2,57.0,0.7,2514.0
5.76,4,58.0,0.72,2514.0
5.71,4,57.0,0.72,2514.0
5.19,3,60.0,0.53,2514.0
5.7,2,61.0,0.71,2515.0
5.85,2,57.0,0.78,2515.0
5.34,3,58.0,0.59,2515.0
5.74,3,58.0,0.71,2515.0
5.69,4,57.0,0.71,2515.0
5.39,4,56.0,0.59,2515.0
5.39,4,58.0,0.59,2515.0
5.68,4,56.0,0.7,2515.0
5.66,4,57.0,0.7,2515.0
5.69,2,58.0,0.71,2515.0
5.81,3,61.0,0.71,2515.0
5.95,3,57.0,0.81,2515.0
5.77,4,57.0,0.7,2515.0
5.51,0,53.0,0.7,2516.0
5.77,3,56.0,0.71,2516.0
5.79,4,56.0,0.71,2516.0
5.67,1,60.8,0.68,2516.0
5.72,2,57.0,0.71,2516.0
5.75,4,57.0,0.7,2516.0
5.56,2,56.0,0.7,2517.0
5.79,2,57.0,0.75,2517.0
5.78,2,58.0,0.76,2517.0
5.98,4,56.0,0.8,2517.0
5.64,1,59.0,0.71,2517.0
6.06,0,56.0,0.96,2517.0
5.74,4,56.0,0.71,2518.0
5.67,3,60.0,0.7,2518.0
5.63,2,57.0,0.7,2518.0
5.72,3,58.0,0.73,2519.0
5.76,2,58.0,0.71,2519.0
5.91,4,57.0,0.77,2519.0
5.96,3,58.0,0.77,2519.0
5.77,4,55.0,0.73,2519.0
5.84,3,58.0,0.73,2519.0
5.78,3,58.0,0.73,2519.0
5.84,3,58.0,0.73,2519.0
6.49,3,58.0,1.01,2520.0
5.98,4,57.0,0.82,2522.0
5.35,4,56.0,0.56,2522.0
5.71,4,57.0,0.71,2522.0
5.79,4,60.0,0.71,2522.0
5.65,2,60.0,0.73,2523.0
5.17,1,57.7,0.51,2523.0
5.75,4,57.0,0.75,2523.0
5.74,4,59.0,0.73,2523.0
5.84,1,53.0,0.77,2523.0
5.37,4,55.5,0.6,2524.0
5.1,4,53.7,0.51,2524.0
5.11,4,55.0,0.51,2524.0
5.9,3,55.0,0.77,2524.0
5.55,2,59.0,0.71,2525.0
5.12,3,58.0,0.5,2525.0
5.73,4,55.0,0.71,2525.0
5.73,4,57.0,0.71,2525.0
5.8,4,55.0,0.71,2525.0
5.76,4,55.0,0.71,2525.0
5.79,1,60.0,0.7,2525.0
5.78,4,55.0,0.72,2526.0
5.71,4,55.0,0.68,2526.0
5.53,4,56.0,0.63,2526.0
5.73,2,58.0,0.7,2527.0
5.74,3,58.0,0.73,2527.0
5.12,4,57.0,0.51,2527.0
5.4,4,54.9,0.6,2527.0
5.7,3,58.0,0.7,2527.0
5.74,3,58.0,0.73,2527.0
5.88,4,57.0,0.73,2527.0
5.81,3,60.0,0.73,2527.0
5.83,3,59.0,0.74,2527.0
5.41,2,56.0,0.6,2528.0
5.85,3,58.0,0.77,2528.0
5.63,4,56.0,0.7,2528.0
5.67,4,57.0,0.7,2528.0
5.68,4,56.0,0.7,2528.0
5.35,4,56.0,0.58,2528.0
5.36,4,56.0,0.58,2528.0
5.88,3,61.0,0.71,2528.0
5.92,4,57.0,0.8,2529.0
5.33,4,56.0,0.58,2529.0
5.13,4,58.0,0.5,2529.0
5.7,2,56.0,0.72,2530.0
5.92,2,61.0,0.76,2530.0
5.84,2,54.0,0.76,2530.0
5.69,4,56.0,0.7,2530.0
5.71,4,55.0,0.72,2530.0
5.73,4,56.0,0.7,2530.0
5.88,3,58.0,0.74,2530.0
5.78,3,58.0,0.72,2530.0
5.67,4,57.0,0.71,2530.0
5.73,4,55.0,0.7,2530.0
5.69,4,55.0,0.72,2530.0
6.08,0,53.0,1.0,2530.0
5.68,2,58.0,0.71,2531.0
5.8,4,53.0,0.71,2531.0
5.75,3,56.0,0.71,2531.0
5.76,2,55.0,0.72,2532.0
5.78,2,58.0,0.77,2532.0
5.83,3,56.0,0.74,2532.0
5.81,2,57.0,0.76,2533.0
5.53,4,59.0,0.65,2533.0
5.36,4,55.0,0.6,2533.0
5.98,3,56.0,0.81,2534.0
5.34,4,55.0,0.57,2534.0
5.79,1,58.0,0.81,2534.0
5.77,3,59.0,0.7,2535.0
5.41,3,58.0,0.58,2535.0
5.77,4,56.0,0.7,2535.0
5.71,4,57.0,0.7,2535.0
5.61,2,56.0,0.7,2535.0
5.67,3,57.0,0.7,2535.0
5.66,3,60.0,0.7,2535.0
5.75,4,57.0,0.7,2535.0
5.74,3,59.0,0.7,2535.0
5.74,4,56.0,0.7,2536.0
5.66,4,57.0,0.7,2536.0
5.7,4,55.0,0.7,2536.0
5.69,3,59.0,0.7,2536.0
5.72,3,58.0,0.7,2536.0
5.89,0,59.0,0.9,2536.0
5.67,3,58.0,0.7,2536.0
5.8,3,60.0,0.7,2536.0
6.05,0,54.0,0.9,2536.0
5.77,4,57.0,0.7,2536.0
5.7,4,55.0,0.7,2536.0
5.71,3,58.0,0.7,2536.0
5.88,3,58.0,0.7,2536.0
5.98,0,57.0,0.9,2536.0
5.71,3,58.0,0.7,2536.0
5.67,2,59.0,0.7,2537.0
5.61,2,55.0,0.7,2537.0
5.74,4,55.0,0.71,2537.0
5.69,4,56.0,0.7,2537.0
5.71,4,57.0,0.7,2537.0
5.74,4,55.0,0.7,2537.0
5.62,2,57.0,0.7,2538.0
5.4,3,58.0,0.59,2538.0
5.77,2,60.0,0.7,2539.0
5.89,1,56.0,0.79,2539.0
5.78,4,57.0,0.72,2539.0
5.97,4,58.0,0.79,2539.0
5.7,0,56.0,0.73,2539.0
6.15,0,61.0,0.96,2539.0
5.68,2,57.0,0.7,2540.0
5.72,2,57.0,0.72,2540.0
6.67,1,59.0,1.03,2540.0
6.07,0,58.0,0.96,2540.0
5.66,4,57.0,0.7,2541.0
5.9,1,61.0,0.75,2541.0
5.23,2,57.0,0.53,2542.0
5.28,2,60.0,0.53,2542.0
5.94,1,59.0,0.8,2542.0
5.72,4,57.0,0.7,2542.0
5.69,2,57.0,0.71,2543.0
5.97,2,57.0,0.83,2543.0
6.04,3,56.0,0.83,2543.0
5.67,4,56.0,0.71,2543.0
6.03,2,58.0,0.84,2544.0
5.39,4,58.0,0.61,2544.0
6.05,3,61.0,0.83,2544.0
6.0,3,59.0,0.82,2544.0
5.69,2,59.0,0.7,2545.0
5.84,2,58.0,0.75,2545.0
5.87,2,58.0,0.81,2545.0
5.19,4,58.0,0.51,2545.0
5.73,4,56.0,0.72,2546.0
5.61,1,62.0,0.7,2546.0
6.0,3,60.0,0.77,2546.0
5.63,1,56.0,0.71,2547.0
5.83,3,62.0,0.71,2547.0
5.72,2,56.0,0.7,2548.0
5.68,2,57.0,0.73,2548.0
4.38,2,56.0,0.32,550.0
4.31,1,55.0,0.32,550.0
4.46,4,56.0,0.33,550.0
4.33,2,55.0,0.31,551.0
4.52,2,60.0,0.34,551.0
4.48,4,55.0,0.33,551.0
4.57,4,57.0,0.36,551.0
4.49,2,61.0,0.35,551.0
4.5,3,58.0,0.35,551.0
4.54,3,60.0,0.37,551.0
4.67,2,57.0,0.37,551.0
4.43,4,55.0,0.32,551.0
4.43,2,57.0,0.33,552.0
4.27,2,56.0,0.3,552.0
5.44,4,57.0,0.62,2548.0
5.81,4,57.0,0.7,2548.0
5.79,4,54.0,0.72,2548.0
5.87,4,57.0,0.73,2548.0
5.78,4,54.0,0.72,2548.0
5.67,2,56.0,0.71,2549.0
5.86,2,57.0,0.73,2549.0
5.6,2,58.0,0.71,2549.0
5.68,3,58.5,0.71,2549.0
5.65,1,56.0,0.71,2549.0
5.67,1,57.0,0.71,2549.0
5.66,2,58.0,0.71,2549.0
5.65,3,58.0,0.71,2549.0
5.84,1,59.0,0.77,2550.0
5.83,2,59.0,0.74,2550.0
5.74,2,59.0,0.72,2550.0
5.89,2,59.0,0.78,2550.0
5.74,3,57.0,0.72,2550.0
6.05,4,57.0,0.8,2550.0
5.67,3,58.0,0.7,2550.0
5.21,4,56.0,0.52,2550.0
5.68,4,56.0,0.71,2550.0
5.63,3,62.0,0.7,2550.0
5.83,3,57.0,0.72,2550.0
5.56,0,57.0,0.7,2550.0
5.79,2,57.0,0.76,2551.0
5.76,2,58.0,0.75,2551.0
5.38,4,56.0,0.59,2551.0
5.37,4,57.0,0.59,2551.0
5.84,4,58.0,0.76,2551.0
5.67,4,55.0,0.71,2551.0
5.78,4,56.0,0.7,2551.0
5.72,4,56.0,0.7,2551.0
5.49,4,58.0,0.59,2551.0
5.36,4,56.0,0.58,2551.0
5.6,2,58.0,0.7,2552.0
5.56,2,59.0,0.7,2552.0
5.78,3,60.0,0.71,2552.0
5.85,3,60.0,0.74,2553.0
5.6,2,53.7,0.69,2553.0
5.75,2,58.0,0.7,2553.0
5.65,2,60.0,0.7,2553.0
5.64,2,58.0,0.71,2553.0
5.69,4,57.0,0.7,2553.0
5.7,2,57.0,0.7,2553.0
5.66,2,57.0,0.7,2553.0
5.8,3,56.0,0.75,2553.0
5.93,2,54.0,0.8,2553.0
5.46,4,56.0,0.59,2553.0
5.87,4,55.0,0.76,2553.0
5.68,4,55.0,0.7,2553.0
5.89,0,62.0,0.7,2553.0
5.92,3,58.0,0.74,2553.0
5.97,3,55.0,0.8,2553.0
5.6,0,61.0,0.74,2553.0
5.96,3,59.0,0.8,2553.0
5.97,4,57.0,0.8,2553.0
5.78,3,59.0,0.74,2553.0
5.93,3,58.0,0.74,2553.0
5.98,3,60.0,0.74,2553.0
5.31,3,61.0,0.52,2553.0
5.6,3,61.0,0.63,2554.0
5.31,2,56.0,0.59,2554.0
5.85,3,55.0,0.71,2554.0
5.31,4,57.0,0.56,2554.0
5.72,3,58.0,0.71,2554.0
5.31,4,55.0,0.57,2555.0
5.94,3,57.0,0.79,2555.0
5.88,4,57.0,0.74,2555.0
5.42,4,56.0,0.61,2556.0
5.75,2,58.0,0.73,2557.0
5.89,2,57.0,0.76,2557.0
5.98,4,57.0,0.82,2557.0
5.86,4,57.0,0.74,2557.0
5.71,4,54.0,0.71,2557.0
5.76,4,57.0,0.73,2557.0
5.63,2,57.0,0.7,2558.0
5.65,2,55.0,0.7,2558.0
5.82,2,57.0,0.74,2558.0
5.27,4,54.0,0.55,2558.0
5.91,4,59.0,0.77,2558.0
5.65,2,57.0,0.71,2559.0
5.71,2,57.0,0.7,2559.0
5.66,2,57.0,0.71,2559.0
5.7,4,58.0,0.71,2559.0
5.8,4,57.0,0.73,2559.0
5.83,1,61.0,0.71,2559.0
6.0,4,55.0,0.81,2559.0
6.08,3,61.0,0.81,2559.0
5.07,4,59.0,0.51,2559.0
5.66,4,57.0,0.71,2559.0
5.69,4,55.0,0.71,2559.0
5.73,4,55.0,0.71,2559.0
5.66,4,57.0,0.71,2559.0
5.66,4,56.0,0.71,2559.0
5.41,3,58.0,0.6,2560.0
5.67,4,56.0,0.7,2560.0
5.58,0,59.0,0.7,2560.0
5.77,3,58.0,0.74,2560.0
5.92,4,54.0,0.78,2561.0
5.83,4,57.0,0.73,2561.0
5.69,2,56.0,0.72,2562.0
5.63,2,54.0,0.7,2562.0
5.54,2,60.0,0.71,2562.0
5.73,2,57.0,0.72,2562.0
6.09,2,57.0,0.81,2562.0
5.51,4,57.0,0.62,2562.0
5.79,3,59.0,0.7,2562.0
5.96,4,57.0,0.75,2562.0
5.95,3,58.0,0.77,2563.0
5.83,2,53.0,0.7,2563.0
5.18,4,56.0,0.53,2563.0
5.89,4,54.0,0.77,2563.0
5.67,1,61.0,0.72,2563.0
5.81,2,60.0,0.73,2564.0
5.87,2,61.0,0.73,2564.0
6.05,2,56.0,0.8,2564.0
5.97,4,56.0,0.8,2564.0
5.82,4,54.1,0.75,2564.0
5.73,4,56.2,0.71,2564.0
6.29,3,58.0,0.91,2564.0
5.75,2,58.0,0.73,2565.0
5.62,2,58.0,0.7,2565.0
5.84,2,56.0,0.78,2565.0
5.57,2,60.0,0.7,2565.0
5.46,4,55.0,0.63,2565.0
6.04,4,54.0,0.83,2565.0
5.64,2,58.0,0.7,2567.0
5.72,2,54.0,0.72,2567.0
5.32,4,56.0,0.58,2567.0
5.66,4,58.0,0.7,2567.0
5.74,3,57.0,0.72,2567.0
6.34,2,58.0,0.97,2567.0
5.42,2,63.0,0.58,2568.0
5.77,4,54.0,0.72,2568.0
5.44,4,56.0,0.6,2568.0
5.47,2,56.0,0.61,2569.0
5.71,2,55.0,0.71,2569.0
5.59,1,57.0,0.7,2569.0
5.56,1,60.0,0.7,2569.0
5.74,2,62.0,0.7,2569.0
5.64,2,62.0,0.7,2569.0
5.62,1,58.0,0.7,2569.0
5.25,4,57.0,0.55,2569.0
5.8,2,58.0,0.71,2570.0
5.98,4,56.0,0.83,2570.0
5.39,4,55.0,0.6,2570.0
5.67,1,62.0,0.7,2570.0
6.34,4,55.0,0.94,2571.0
5.72,3,59.0,0.71,2571.0
6.79,0,58.0,1.3,2571.0
5.7,3,58.0,0.71,2572.0
5.71,2,57.0,0.71,2572.0
5.67,3,58.0,0.71,2572.0
5.7,1,56.0,0.71,2572.0
5.68,3,58.0,0.71,2572.0
5.72,3,57.0,0.71,2572.0
5.73,3,58.0,0.71,2572.0
5.87,3,61.0,0.71,2572.0
5.73,4,59.0,0.71,2572.0
5.83,3,57.0,0.71,2572.0
5.83,2,55.0,0.71,2573.0
5.69,2,59.0,0.71,2573.0
5.66,2,57.0,0.71,2573.0
5.85,2,57.0,0.72,2573.0
5.63,2,56.0,0.7,2573.0
5.8,2,58.0,0.75,2573.0
5.67,4,57.0,0.7,2573.0
5.74,3,60.0,0.7,2573.0
5.85,3,58.0,0.75,2573.0
5.75,2,59.0,0.7,2573.0
5.65,4,56.0,0.7,2573.0
5.74,4,55.0,0.7,2573.0
6.01,3,58.0,0.84,2573.0
5.64,1,61.0,0.71,2573.0
5.85,1,61.0,0.71,2573.0
5.7,4,56.0,0.7,2573.0
5.72,3,56.0,0.7,2573.0
5.99,3,58.0,0.84,2574.0
5.64,2,54.0,0.71,2574.0
5.76,2,58.0,0.71,2574.0
5.83,2,57.0,0.74,2574.0
5.95,3,58.0,0.74,2574.0
5.63,2,55.0,0.7,2575.0
5.21,4,57.0,0.52,2575.0
5.78,4,55.0,0.73,2575.0
5.73,4,57.0,0.7,2575.0
5.75,4,56.6,0.7,2575.0
5.67,4,56.0,0.7,2575.0
5.68,4,56.0,0.7,2575.0
5.78,4,57.0,0.7,2575.0
5.44,4,55.0,0.61,2575.0
5.4,0,57.0,0.7,2575.0
5.75,3,56.0,0.7,2576.0
5.72,4,56.0,0.7,2576.0
5.6,4,55.0,0.67,2577.0
5.6,1,61.0,0.7,2577.0
5.9,0,58.0,0.83,2577.0
5.4,3,56.0,0.59,2578.0
5.46,3,59.0,0.59,2578.0
5.75,2,56.0,0.72,2578.0
5.69,2,57.0,0.72,2578.0
5.72,4,56.0,0.72,2578.0
5.89,4,56.0,0.76,2578.0
5.08,2,60.0,0.51,2579.0
5.75,2,58.0,0.76,2579.0
5.75,3,59.0,0.73,2579.0
5.89,3,57.0,0.76,2580.0
5.88,4,54.0,0.73,2581.0
5.74,4,57.0,0.73,2581.0
5.83,4,57.0,0.73,2581.0
5.88,3,57.0,0.73,2581.0
5.29,4,54.0,0.55,2581.0
5.27,4,56.0,0.54,2582.0
5.7,4,57.0,0.71,2582.0
5.11,1,61.0,0.53,2582.0
5.88,2,58.9,0.82,2583.0
5.82,2,58.0,0.74,2583.0
5.89,2,58.0,0.74,2583.0
5.88,4,56.0,0.78,2583.0
5.25,4,54.0,0.54,2583.0
5.79,4,54.0,0.73,2583.0
5.78,4,54.0,0.73,2583.0
5.81,4,54.0,0.73,2583.0
5.79,4,54.0,0.74,2583.0
5.78,1,63.0,0.7,2583.0
5.84,3,59.0,0.72,2583.0
5.89,2,59.0,0.77,2584.0
5.99,2,55.0,0.84,2584.0
5.71,3,59.0,0.72,2584.0
5.26,2,57.0,0.55,2585.0
5.27,2,57.0,0.55,2585.0
5.83,2,59.0,0.73,2585.0
5.88,2,58.0,0.7,2585.0
5.73,4,56.0,0.72,2585.0
5.75,2,56.0,0.72,2585.0
5.76,4,56.0,0.73,2585.0
6.16,3,57.0,0.81,2585.0
5.82,2,56.0,0.71,2586.0
5.86,2,59.0,0.78,2586.0
5.78,4,56.0,0.73,2586.0
5.73,4,58.0,0.72,2586.0
5.74,4,55.0,0.72,2586.0
5.83,4,55.0,0.75,2586.0
5.69,4,57.0,0.72,2586.0
5.86,2,57.0,0.77,2586.0
5.58,4,57.0,0.64,2587.0
5.53,4,56.0,0.64,2587.0
5.53,4,54.0,0.64,2587.0
5.88,4,56.0,0.76,2587.0
5.71,4,57.0,0.71,2587.0
5.65,2,58.0,0.71,2588.0
5.78,4,55.0,0.73,2588.0
5.96,3,62.0,0.75,2588.0
5.79,3,57.0,0.7,2589.0
