x,y,z,cut,color,clarity,table,carat,depth,price
5.26,5.3,3.25,4,1,7,53.0,0.54,61.6,1647.0
5.15,5.18,3.22,2,3,4,55.0,0.53,62.3,1648.0
5.22,5.26,3.2,2,3,4,57.0,0.53,61.2,1648.0
5.38,5.44,3.21,2,3,4,56.0,0.57,59.3,1648.0
5.09,5.12,3.19,4,2,6,53.0,0.5,62.5,1648.0
5.13,5.14,3.18,4,2,6,54.0,0.5,61.9,1648.0
5.47,5.49,3.35,4,2,3,56.0,0.6,61.1,1648.0
5.17,5.22,3.17,4,2,4,57.0,0.52,61.1,1648.0
5.38,5.34,3.33,4,2,3,59.0,0.59,62.2,1648.0
5.16,5.23,3.21,3,4,4,59.0,0.54,61.8,1649.0
5.27,5.33,3.25,4,4,3,54.0,0.55,61.3,1649.0
4.99,5.05,3.14,4,5,4,57.0,0.5,62.5,1649.0
5.31,5.33,3.28,4,5,2,55.0,0.56,61.6,1649.0
5.18,5.15,3.18,4,5,2,55.0,0.51,61.5,1649.0
5.26,5.29,3.18,2,6,2,61.0,0.54,60.3,1650.0
5.16,5.19,3.22,4,4,3,55.0,0.53,62.2,1650.0
5.23,5.27,3.24,4,6,2,55.0,0.54,61.7,1650.0
5.21,5.12,3.23,3,6,2,57.0,0.54,62.6,1650.0
5.74,5.69,3.54,3,3,0,58.0,0.7,61.9,1650.0
5.61,5.64,3.58,1,1,2,63.0,0.71,63.6,1651.0
5.35,5.38,3.24,2,6,3,57.0,0.57,60.4,1651.0
5.2,5.26,3.19,4,5,3,55.0,0.52,61.0,1651.0
5.19,5.14,3.23,4,6,2,56.0,0.52,62.5,1651.0
5.24,5.22,3.14,3,4,3,57.0,0.52,60.0,1651.0
5.29,5.24,3.08,3,4,3,60.0,0.52,58.5,1651.0
5.21,5.19,3.2,3,6,2,55.0,0.52,61.5,1651.0
5.71,5.65,3.7,0,6,1,63.0,0.77,65.1,1651.0
6.05,5.96,3.77,0,3,0,60.0,0.85,62.7,1651.0
5.31,5.34,3.35,2,5,2,58.0,0.59,62.9,1652.0
5.09,5.14,3.19,4,3,4,53.5,0.51,62.3,1652.0
5.36,5.4,3.32,4,4,2,56.0,0.59,61.7,1652.0
5.43,5.4,3.4,4,2,3,57.0,0.62,62.8,1652.0
5.21,5.17,3.26,4,5,3,55.0,0.53,62.8,1653.0
5.13,5.18,3.22,2,5,3,58.0,0.52,62.5,1653.0
5.15,5.22,3.21,2,4,4,59.0,0.54,61.8,1653.0
5.26,5.32,3.17,2,4,4,59.0,0.54,60.0,1653.0
5.16,5.19,3.25,2,5,3,57.0,0.53,62.8,1653.0
5.36,5.31,3.19,3,2,4,62.0,0.56,59.8,1653.0
5.09,5.1,3.18,4,6,3,55.0,0.5,62.4,1653.0
5.24,5.2,3.26,3,5,2,59.0,0.56,62.5,1653.0
5.18,5.22,3.23,4,1,7,55.0,0.53,62.1,1654.0
5.33,5.37,3.32,4,5,3,55.0,0.57,62.1,1654.0
5.25,5.29,3.32,2,5,3,59.0,0.57,63.0,1654.0
5.34,5.36,3.19,3,4,3,58.0,0.56,59.6,1654.0
4.93,4.96,3.07,4,3,7,56.0,0.46,62.1,1654.0
5.16,5.12,3.12,3,4,3,58.0,0.5,60.7,1654.0
5.13,5.09,3.15,4,4,3,53.0,0.5,61.6,1654.0
5.12,5.1,3.12,3,4,3,60.0,0.5,61.1,1654.0
5.1,5.07,3.2,4,4,3,55.0,0.5,62.9,1654.0
5.13,5.08,3.13,3,4,3,60.0,0.5,61.3,1654.0
5.13,5.08,3.16,3,4,3,56.0,0.5,61.9,1654.0
5.08,5.05,3.16,3,4,3,60.0,0.5,62.4,1654.0
5.09,5.05,3.13,3,4,3,59.0,0.5,61.7,1654.0
5.1,5.06,3.14,3,4,3,58.0,0.5,61.8,1654.0
5.1,5.07,3.14,3,4,3,58.0,0.5,61.8,1654.0
5.1,5.01,3.14,3,4,3,58.0,0.5,62.1,1654.0
5.07,5.03,3.17,3,4,3,61.0,0.5,62.8,1654.0
5.18,5.14,3.14,4,6,2,57.0,0.5,60.9,1654.0
5.14,5.12,3.12,4,6,2,56.0,0.5,60.8,1654.0
5.13,5.1,3.15,4,6,2,55.0,0.5,61.6,1654.0
5.13,5.1,3.18,3,6,2,59.0,0.5,62.2,1654.0
5.14,5.09,3.13,3,6,2,60.0,0.5,61.2,1654.0
5.11,5.08,3.17,3,6,2,57.0,0.5,62.2,1654.0
5.12,5.09,3.1,3,6,2,61.0,0.5,60.7,1654.0
5.1,5.07,3.16,3,6,2,58.0,0.5,62.1,1654.0
5.08,5.06,3.19,4,6,2,57.0,0.5,62.9,1654.0
5.1,5.06,3.18,4,6,2,57.0,0.5,62.6,1654.0
5.08,5.06,3.14,4,6,2,57.0,0.5,61.9,1654.0
5.07,5.04,3.15,3,6,2,58.0,0.5,62.3,1654.0
5.05,5.04,3.16,3,6,2,56.0,0.5,62.6,1654.0
5.43,5.39,3.39,4,4,2,54.0,0.6,62.7,1654.0
5.22,5.16,3.23,3,5,2,56.0,0.53,62.2,1654.0
5.77,5.71,3.6,3,0,3,58.0,0.73,62.8,1654.0
5.21,5.16,3.04,3,5,3,60.0,0.5,58.6,1654.0
5.17,5.06,3.1,3,5,3,59.0,0.5,60.6,1654.0
5.24,5.31,3.15,2,3,4,58.0,0.53,59.6,1655.0
5.35,5.37,3.3,4,2,3,57.0,0.57,61.6,1655.0
5.22,5.25,3.2,4,4,3,56.0,0.53,61.2,1655.0
5.26,5.29,3.22,4,4,3,54.0,0.53,61.1,1655.0
5.1,5.2,3.12,4,5,3,59.0,0.5,60.6,1655.0
5.31,5.36,3.3,2,5,3,58.0,0.58,61.9,1656.0
5.1,5.14,3.16,4,3,4,56.0,0.51,61.7,1656.0
5.14,5.15,3.18,4,5,3,57.0,0.51,61.8,1656.0
5.05,5.1,3.19,2,3,4,58.0,0.51,62.9,1656.0
5.08,5.1,3.19,4,3,4,56.0,0.51,62.7,1656.0
5.12,5.14,3.17,4,5,3,56.0,0.51,61.8,1656.0
5.11,5.15,3.18,4,5,3,56.0,0.51,62.0,1656.0
5.14,5.17,3.2,4,3,4,55.0,0.51,62.1,1656.0
5.13,5.18,3.18,4,5,3,54.0,0.51,61.7,1656.0
5.11,5.14,3.19,4,3,4,55.0,0.51,62.2,1656.0
5.1,5.11,3.17,3,3,4,60.0,0.51,62.1,1656.0
5.11,5.16,3.15,2,5,3,60.0,0.51,61.3,1656.0
5.07,5.14,3.19,4,3,4,57.0,0.51,62.5,1656.0
5.08,5.1,3.19,4,3,4,54.0,0.51,62.7,1656.0
5.06,5.12,3.17,3,3,4,59.0,0.51,62.3,1656.0
5.15,5.18,3.12,4,5,3,57.0,0.51,60.4,1656.0
5.1,5.14,3.17,4,3,4,56.0,0.51,61.9,1656.0
5.14,5.15,3.16,4,5,3,56.3,0.51,61.6,1656.0
5.15,5.2,3.15,4,5,3,56.0,0.51,60.9,1656.0
5.2,5.25,3.12,4,3,4,57.0,0.51,59.7,1656.0
5.09,5.11,3.19,3,3,4,58.0,0.51,62.5,1656.0
5.12,5.15,3.17,3,5,3,58.0,0.51,61.7,1656.0
5.08,5.11,3.19,4,5,3,55.0,0.51,62.6,1656.0
5.2,5.22,3.14,3,5,3,59.0,0.51,60.3,1656.0
5.12,5.17,3.14,3,5,3,60.0,0.51,61.0,1656.0
5.12,5.19,3.15,3,3,4,58.0,0.51,61.1,1656.0
5.08,5.13,3.2,2,3,4,56.0,0.51,62.7,1656.0
5.09,5.12,3.14,4,5,3,57.0,0.51,61.5,1656.0
5.08,5.13,3.18,3,3,4,58.0,0.51,62.3,1656.0
5.14,5.17,3.18,4,3,4,55.0,0.51,61.7,1656.0
5.11,5.21,3.15,4,3,4,55.0,0.51,61.0,1656.0
5.08,5.13,3.19,4,5,3,55.0,0.51,62.5,1656.0
5.06,5.16,3.17,4,3,4,56.0,0.51,62.0,1656.0
5.06,5.11,3.18,3,5,3,59.0,0.51,62.5,1656.0
5.13,5.15,3.15,3,5,3,58.0,0.51,61.3,1656.0
5.08,5.12,3.23,1,5,3,56.0,0.51,63.3,1656.0
5.18,5.24,3.15,2,5,3,56.0,0.51,60.5,1656.0
5.13,5.16,3.16,4,5,3,57.0,0.51,61.4,1656.0
5.13,5.17,3.19,4,5,3,55.0,0.51,61.9,1656.0
5.12,5.16,3.18,4,5,3,56.0,0.51,61.9,1656.0
5.08,5.11,3.17,4,5,3,57.0,0.51,62.2,1656.0
5.1,5.13,3.19,4,5,3,57.0,0.51,62.4,1656.0
4.83,4.85,2.97,4,4,6,56.0,0.42,61.4,1656.0
5.2,5.17,3.16,4,5,2,57.0,0.52,61.1,1656.0
5.16,5.13,3.21,4,5,2,58.0,0.52,62.4,1656.0
5.23,5.22,3.18,4,5,2,55.0,0.52,60.7,1656.0
5.18,5.2,3.05,2,4,4,60.0,0.5,58.8,1657.0
5.31,5.26,3.17,2,4,4,61.0,0.54,60.0,1657.0
5.68,5.74,3.54,3,0,4,58.0,0.7,62.0,1657.0
5.72,5.77,3.54,4,0,4,57.0,0.7,61.6,1657.0
4.95,4.99,3.05,2,4,6,57.0,0.46,61.4,1657.0
4.92,4.95,3.09,4,5,5,55.0,0.46,62.6,1657.0
5.34,5.39,3.3,4,4,3,57.0,0.58,61.5,1657.0
5.38,5.4,3.31,4,5,3,58.0,0.59,61.4,1657.0
5.05,5.06,3.08,1,6,4,62.0,0.5,60.9,1657.0
5.41,5.33,3.39,2,6,3,54.0,0.6,63.1,1657.0
5.06,5.12,3.21,2,6,3,56.0,0.51,63.1,1658.0
5.33,5.35,3.28,4,3,3,56.0,0.56,61.4,1658.0
5.15,5.18,3.21,2,2,4,55.0,0.52,62.2,1659.0
5.15,5.17,3.19,2,2,4,55.0,0.52,61.7,1659.0
5.43,5.48,3.38,2,3,2,58.0,0.61,62.0,1659.0
5.26,5.29,3.22,4,6,3,56.0,0.53,61.0,1659.0
5.18,5.21,3.19,4,6,3,56.0,0.53,61.4,1659.0
5.26,5.31,3.32,2,5,2,57.6,0.56,62.8,1659.0
5.23,5.26,3.24,4,3,3,58.0,0.55,61.8,1659.0
5.16,5.27,3.22,4,5,3,58.0,0.53,61.7,1659.0
5.18,5.21,3.24,4,3,4,54.0,0.53,62.4,1659.0
5.46,5.49,3.36,4,3,2,56.0,0.61,61.4,1659.0
5.46,5.49,3.38,4,3,2,55.0,0.61,61.7,1659.0
5.44,5.5,3.56,0,1,3,55.6,0.65,65.1,1659.0
4.82,4.81,3.0,4,6,6,56.0,0.43,62.3,1659.0
4.94,4.89,2.93,3,6,6,58.0,0.43,59.6,1659.0
4.92,4.88,3.24,0,3,5,62.0,0.5,66.1,1659.0
5.2,5.26,3.31,1,5,3,55.0,0.54,63.3,1660.0
5.17,5.12,3.21,4,3,3,54.0,0.51,62.3,1660.0
5.13,5.15,3.17,4,4,3,56.0,0.51,61.7,1660.0
5.14,5.17,3.19,4,6,3,54.0,0.51,61.9,1660.0
5.16,5.09,3.15,1,5,3,61.0,0.52,61.5,1660.0
5.46,5.5,3.32,2,4,2,57.0,0.6,60.6,1661.0
5.14,5.15,3.17,4,4,3,57.0,0.51,61.6,1661.0
4.98,4.89,3.09,4,5,6,57.0,0.46,62.6,1661.0
5.21,5.24,3.25,4,4,3,57.0,0.54,62.2,1662.0
5.22,5.25,3.25,2,6,2,56.0,0.54,62.1,1662.0
5.23,5.25,3.22,4,6,2,56.0,0.54,61.5,1662.0
5.27,5.3,3.21,4,6,2,56.0,0.54,60.7,1662.0
5.19,5.23,3.25,4,6,2,57.0,0.54,62.4,1662.0
5.17,5.2,3.23,4,4,3,56.0,0.54,62.3,1662.0
5.28,5.31,3.18,4,4,3,56.0,0.54,60.1,1662.0
5.17,5.22,3.27,2,6,2,57.0,0.54,62.9,1662.0
5.21,5.25,3.25,4,6,2,56.0,0.54,62.1,1662.0
5.22,5.24,3.16,3,6,2,60.0,0.54,60.4,1662.0
5.2,5.25,3.21,4,4,3,57.0,0.54,61.4,1662.0
5.21,5.24,3.24,2,6,2,55.0,0.54,62.0,1662.0
5.29,5.36,3.17,2,4,3,58.0,0.54,59.5,1662.0
5.22,5.29,3.25,3,4,3,58.0,0.54,61.8,1662.0
5.29,5.35,3.16,2,4,3,57.0,0.54,59.4,1662.0
5.29,5.31,3.21,3,2,5,60.0,0.54,60.6,1662.0
5.21,5.23,3.24,2,6,2,58.0,0.54,62.1,1662.0
5.26,5.32,3.19,4,4,3,55.0,0.54,60.3,1662.0
5.25,5.31,3.21,4,6,2,57.0,0.54,60.8,1662.0
5.34,5.36,3.26,4,3,3,56.0,0.56,60.9,1662.0
5.32,5.35,3.24,4,3,3,55.0,0.56,60.7,1662.0
5.33,5.37,3.25,4,3,3,55.0,0.56,60.8,1662.0
5.26,5.29,3.24,4,3,3,56.3,0.55,61.4,1662.0
5.37,5.39,3.21,4,3,3,57.0,0.56,59.6,1662.0
5.19,5.27,3.17,4,4,3,55.0,0.52,60.6,1662.0
5.19,5.22,3.18,4,3,4,56.0,0.52,61.2,1662.0
5.2,5.24,3.18,4,3,4,56.0,0.52,60.9,1662.0
5.12,5.09,3.17,3,3,4,58.0,0.51,62.1,1662.0
5.18,5.15,3.18,4,3,4,56.0,0.51,61.6,1662.0
5.11,5.09,3.17,3,3,4,58.0,0.51,62.2,1662.0
5.23,5.2,3.09,3,5,3,58.0,0.51,59.3,1662.0
5.23,5.14,3.19,4,5,3,55.0,0.51,61.5,1662.0
5.17,5.16,3.06,3,5,3,61.0,0.51,59.2,1662.0
5.2,5.15,3.18,4,5,3,55.0,0.51,61.4,1662.0
5.21,5.12,3.15,4,5,3,57.0,0.51,61.0,1662.0
5.12,5.09,3.16,4,5,3,57.0,0.51,61.9,1662.0
5.15,5.12,3.11,3,5,3,58.0,0.51,60.6,1662.0
5.13,5.1,3.23,2,5,3,55.0,0.51,63.1,1662.0
5.13,5.1,3.17,4,5,3,54.0,0.51,62.0,1662.0
5.12,5.08,3.22,2,5,3,57.0,0.51,63.1,1662.0
5.12,5.05,3.22,2,5,3,57.0,0.51,63.3,1662.0
4.33,4.31,2.73,2,3,1,55.0,0.31,63.2,523.0
4.36,4.34,2.74,3,4,1,58.0,0.31,63.0,523.0
4.26,4.31,2.67,2,6,2,57.0,0.3,62.3,524.0
4.33,4.35,2.69,4,6,2,53.0,0.3,62.0,524.0
4.25,4.28,2.65,4,6,2,57.0,0.3,62.1,524.0
4.31,4.35,2.68,4,6,2,55.0,0.3,61.9,524.0
4.32,4.34,2.68,4,6,2,55.0,0.3,61.9,524.0
4.28,4.31,2.65,4,6,2,57.0,0.3,61.7,524.0
4.28,4.32,2.66,4,6,2,57.0,0.3,61.9,524.0
4.27,4.3,2.65,3,4,3,60.0,0.3,61.8,524.0
4.37,4.41,2.58,2,4,3,60.0,0.3,58.8,524.0
4.35,4.36,2.66,4,3,4,56.0,0.3,61.1,524.0
4.32,4.38,2.67,4,3,4,55.0,0.3,61.4,524.0
4.39,4.42,2.76,4,2,4,56.0,0.32,62.7,524.0
4.41,4.44,2.66,2,3,3,61.0,0.32,60.1,524.0
4.51,4.53,2.64,2,3,3,57.0,0.32,58.4,524.0
4.37,4.39,2.7,3,2,4,59.0,0.32,61.6,524.0
4.36,4.39,2.73,4,3,3,55.0,0.32,62.4,524.0
4.34,4.38,2.77,1,5,2,56.0,0.32,63.5,524.0
4.37,4.41,2.72,4,3,3,57.0,0.32,62.0,524.0
4.39,4.42,2.66,2,5,2,61.0,0.32,60.4,524.0
4.28,4.29,2.7,2,4,3,55.0,0.3,63.0,524.0
4.37,4.41,2.77,1,5,2,54.0,0.32,63.1,524.0
4.34,4.37,2.75,1,5,2,56.0,0.32,63.1,524.0
4.31,4.34,2.74,1,5,2,56.0,0.32,63.4,524.0
4.39,4.4,2.73,4,2,4,55.0,0.32,62.1,524.0
4.37,4.42,2.69,3,5,2,58.0,0.32,61.2,524.0
4.36,4.4,2.72,4,3,3,56.0,0.32,62.1,524.0
5.08,5.06,3.22,2,5,3,56.0,0.51,63.5,1662.0
5.09,5.06,3.23,1,5,3,54.0,0.51,63.6,1662.0
5.11,5.07,3.2,4,5,3,57.0,0.51,62.9,1662.0
5.09,5.08,3.18,3,5,3,59.0,0.51,62.5,1662.0
5.07,5.05,3.23,1,5,3,57.0,0.51,63.8,1662.0
5.08,5.05,3.23,1,5,3,55.0,0.51,63.8,1662.0
5.27,5.23,3.11,3,5,3,58.0,0.51,59.2,1662.0
5.67,5.65,3.42,4,3,2,57.0,0.67,60.4,1662.0
5.14,5.12,3.17,4,3,4,57.0,0.51,61.8,1662.0
5.35,5.32,3.31,4,3,2,55.0,0.57,62.0,1662.0
5.78,5.68,3.41,3,4,1,61.0,0.7,59.5,1662.0
5.08,5.1,3.25,2,2,6,59.0,0.52,63.9,1664.0
5.22,5.25,3.14,2,6,3,57.0,0.52,60.0,1664.0
5.09,5.13,3.25,2,6,3,59.0,0.52,63.6,1664.0
5.14,5.18,3.21,2,3,4,59.0,0.53,62.2,1664.0
5.34,5.39,3.35,4,5,2,55.0,0.59,62.4,1664.0
5.4,5.43,3.31,2,3,3,57.0,0.59,61.1,1664.0
5.33,5.36,3.36,2,5,2,57.0,0.59,62.9,1664.0
5.32,5.38,3.35,4,3,3,54.0,0.59,62.6,1664.0
5.36,5.39,3.3,4,5,2,56.0,0.59,61.4,1664.0
5.37,5.4,3.34,4,5,2,55.0,0.59,62.0,1664.0
5.33,5.39,3.31,3,5,2,60.0,0.59,61.8,1664.0
5.37,5.32,3.16,3,5,3,62.0,0.55,59.1,1664.0
5.27,5.31,3.28,4,4,3,56.0,0.56,62.0,1664.0
5.16,5.19,3.18,4,6,3,56.0,0.52,61.4,1664.0
5.37,5.35,3.28,4,6,2,57.0,0.56,61.2,1664.0
5.5,5.54,3.57,1,6,1,55.0,0.67,64.7,1664.0
5.35,5.31,3.15,3,5,3,60.0,0.55,59.1,1664.0
5.31,5.28,3.28,4,2,3,55.0,0.55,62.0,1664.0
5.16,5.17,3.21,2,5,3,56.0,0.52,62.2,1665.0
5.26,5.3,3.25,2,3,4,54.0,0.54,61.6,1665.0
5.04,5.11,3.17,2,5,4,58.0,0.5,62.5,1665.0
5.49,5.53,3.53,2,3,2,53.8,0.64,64.0,1665.0
5.17,5.21,3.2,4,2,4,55.0,0.52,61.7,1665.0
4.77,4.82,2.93,4,6,6,56.0,0.4,61.1,1665.0
5.25,5.29,3.24,4,5,3,57.0,0.55,61.5,1665.0
5.37,5.41,3.29,4,1,4,56.0,0.57,61.0,1665.0
5.16,5.18,3.19,4,3,4,57.0,0.52,61.7,1665.0
5.1,5.13,3.18,4,5,4,54.0,0.5,62.2,1665.0
5.19,5.24,3.21,4,3,2,57.0,0.53,61.6,1665.0
5.05,5.0,3.2,1,6,3,57.0,0.51,63.7,1665.0
5.02,5.06,3.23,1,3,5,56.0,0.5,64.1,1666.0
5.33,5.37,3.32,4,4,3,55.0,0.58,62.1,1666.0
5.66,5.73,3.51,3,0,2,58.0,0.7,61.6,1666.0
5.64,5.71,3.53,2,1,3,59.0,0.7,62.2,1666.0
5.64,5.67,3.5,2,0,2,58.0,0.7,61.9,1666.0
5.33,5.37,3.32,4,4,3,56.0,0.58,62.1,1666.0
5.66,5.72,3.57,2,0,2,56.0,0.72,62.7,1666.0
5.12,5.16,3.15,4,2,2,56.0,0.5,61.3,1666.0
5.12,5.16,3.15,4,2,2,54.0,0.5,61.3,1666.0
5.09,5.05,3.19,3,4,4,58.0,0.5,62.9,1666.0
5.16,5.13,3.08,3,4,4,61.0,0.5,59.9,1666.0
5.77,5.73,3.42,3,2,2,59.0,0.68,59.5,1666.0
5.27,5.39,3.36,2,4,3,59.0,0.58,63.0,1667.0
5.27,5.34,3.28,4,5,3,57.0,0.55,61.8,1667.0
5.26,5.32,3.25,4,5,3,56.0,0.55,61.4,1667.0
5.32,5.36,3.17,2,3,4,62.0,0.55,59.4,1667.0
5.25,5.28,3.23,4,3,4,57.0,0.55,61.3,1667.0
5.81,5.73,3.48,3,0,1,58.0,0.72,60.3,1667.0
5.39,5.34,3.12,3,4,3,60.0,0.54,58.2,1667.0
5.3,5.26,3.17,3,6,2,58.0,0.54,60.0,1667.0
5.21,5.17,3.28,2,6,2,55.0,0.54,63.2,1667.0
5.37,5.32,3.15,3,4,3,59.0,0.54,58.9,1667.0
5.52,5.45,3.4,3,1,4,58.0,0.63,62.0,1667.0
5.34,5.27,3.24,3,5,3,59.0,0.56,61.1,1668.0
5.17,5.22,3.16,2,2,6,56.0,0.51,60.9,1668.0
5.17,5.2,3.17,2,3,4,56.0,0.51,61.1,1668.0
5.22,5.25,3.24,4,2,5,56.0,0.55,61.9,1668.0
5.25,5.28,3.27,4,2,5,55.0,0.55,62.1,1668.0
5.3,5.31,3.26,4,2,5,55.0,0.55,61.6,1668.0
5.32,5.34,3.24,4,2,5,55.0,0.55,60.7,1668.0
5.07,5.1,3.23,1,6,3,56.0,0.51,63.5,1668.0
5.12,5.18,3.22,2,6,3,58.0,0.51,62.5,1668.0
5.04,5.1,3.22,1,6,3,56.0,0.51,63.5,1668.0
5.14,5.18,3.18,3,5,4,58.0,0.52,61.6,1668.0
5.08,5.13,3.22,1,6,3,58.0,0.51,63.1,1668.0
5.11,5.16,3.21,4,5,4,56.0,0.52,62.5,1668.0
5.11,5.15,3.21,4,5,4,57.0,0.52,62.6,1668.0
5.14,5.17,3.2,4,2,4,56.0,0.51,62.0,1668.0
5.17,5.19,3.19,4,2,4,55.0,0.51,61.6,1668.0
5.11,5.14,3.17,4,3,4,56.0,0.51,61.9,1668.0
5.1,5.2,3.18,4,3,4,56.0,0.51,61.7,1668.0
5.16,5.21,3.13,4,3,4,59.0,0.51,60.4,1668.0
5.48,5.6,3.32,1,3,3,61.0,0.61,59.9,1668.0
5.29,5.24,3.28,3,3,3,56.0,0.55,62.3,1668.0
5.3,5.27,3.21,4,5,2,57.0,0.55,60.7,1668.0
5.33,5.3,3.22,4,5,2,56.0,0.55,60.6,1668.0
5.27,5.23,3.24,4,5,2,57.0,0.55,61.7,1668.0
5.29,5.24,3.25,4,5,2,56.0,0.55,61.7,1668.0
5.28,5.25,3.22,3,5,2,59.0,0.55,61.2,1668.0
5.3,5.25,3.22,3,5,2,61.0,0.55,61.0,1668.0
5.29,5.26,3.24,4,5,2,55.0,0.55,61.4,1668.0
5.26,5.23,3.27,4,5,2,56.0,0.55,62.3,1668.0
5.26,5.21,3.25,4,5,2,55.0,0.55,62.1,1668.0
5.06,5.03,3.25,0,6,3,54.0,0.51,64.4,1668.0
5.16,5.21,3.23,2,5,3,61.0,0.55,62.3,1669.0
5.14,5.19,3.16,4,2,5,57.0,0.51,61.2,1669.0
5.22,5.23,3.23,4,4,2,56.0,0.54,61.8,1669.0
5.28,5.37,3.24,4,1,7,56.0,0.54,60.8,1669.0
5.42,5.5,3.29,2,4,2,59.0,0.6,60.3,1670.0
5.34,5.38,3.32,4,5,3,56.0,0.58,61.9,1670.0
5.39,5.41,3.28,4,5,2,55.0,0.57,60.8,1670.0
5.12,5.08,3.23,2,5,3,56.0,0.52,63.3,1670.0
5.08,5.13,3.25,2,6,4,57.0,0.5,63.7,1671.0
5.39,5.42,3.31,4,2,4,55.0,0.58,61.2,1671.0
5.39,5.43,3.34,4,6,2,56.0,0.59,61.7,1671.0
5.22,5.17,3.09,2,5,3,63.0,0.51,59.5,1671.0
5.29,5.24,3.31,3,5,3,57.0,0.57,62.9,1672.0
4.55,4.57,2.8,4,6,6,55.0,0.35,61.4,1672.0
5.28,5.31,3.26,4,4,3,56.0,0.56,61.6,1672.0
5.23,5.27,3.21,4,6,3,56.0,0.54,61.1,1672.0
5.58,5.56,3.6,0,0,3,58.0,0.7,64.6,1672.0
5.62,5.55,3.53,2,1,1,60.0,0.7,63.2,1672.0
5.21,5.17,3.12,3,5,4,58.0,0.5,60.1,1672.0
5.25,5.3,3.25,4,6,3,57.0,0.55,61.6,1673.0
5.6,5.63,3.48,4,4,1,58.0,0.67,62.0,1673.0
5.26,5.31,3.08,1,5,3,61.0,0.52,58.3,1673.0
5.65,5.68,3.63,1,2,1,58.0,0.72,64.1,1674.0
5.2,5.22,3.22,4,2,5,56.0,0.53,61.8,1674.0
5.21,5.17,3.19,4,6,3,56.0,0.51,61.5,1674.0
5.4,5.43,3.41,2,3,3,58.0,0.61,63.0,1675.0
5.71,5.73,3.55,2,0,3,58.0,0.71,62.1,1675.0
5.06,5.1,3.17,3,5,4,59.0,0.5,62.4,1675.0
5.09,5.12,3.2,2,5,4,56.0,0.5,62.7,1675.0
5.12,5.16,3.17,2,5,4,57.0,0.5,61.7,1675.0
5.08,5.13,3.16,4,5,4,55.0,0.5,61.9,1675.0
5.59,5.63,3.56,1,1,1,56.0,0.7,63.5,1675.0
5.03,5.06,3.14,3,5,4,58.0,0.5,62.2,1675.0
5.1,5.14,3.17,4,5,3,55.0,0.51,61.9,1675.0
5.2,5.23,3.19,4,3,2,55.0,0.52,61.2,1675.0
5.18,5.21,3.19,4,3,2,56.0,0.52,61.4,1675.0
5.26,5.27,3.25,4,5,2,54.0,0.55,61.7,1675.0
5.23,5.28,3.25,2,4,3,57.0,0.55,61.8,1676.0
5.24,5.27,3.24,2,5,4,58.0,0.54,61.7,1676.0
5.18,5.23,3.2,4,5,3,56.0,0.53,61.5,1676.0
5.17,5.21,3.21,4,5,3,56.0,0.53,61.8,1676.0
5.12,5.07,3.19,3,5,3,58.0,0.5,62.6,1676.0
5.11,5.07,3.2,4,5,3,55.0,0.5,62.9,1676.0
5.1,5.07,3.2,3,5,3,60.0,0.5,62.9,1676.0
5.09,5.07,3.15,3,5,3,58.0,0.5,62.0,1676.0
5.1,5.06,3.15,4,5,3,56.0,0.5,62.0,1676.0
5.08,5.04,3.15,4,5,3,57.0,0.5,62.3,1676.0
5.08,5.02,3.17,3,5,3,60.0,0.5,62.8,1676.0
5.06,5.02,3.16,3,5,3,59.0,0.5,62.7,1676.0
5.81,5.76,3.55,3,4,1,59.0,0.72,61.3,1676.0
5.97,5.93,3.5,3,3,1,59.0,0.76,58.8,1676.0
5.43,5.42,3.23,3,4,2,60.0,0.57,59.5,1676.0
5.24,5.27,3.17,4,6,3,56.0,0.52,60.3,1677.0
5.29,5.31,3.28,4,6,2,55.0,0.56,61.9,1677.0
5.11,5.14,3.19,2,6,3,57.0,0.51,62.2,1678.0
5.1,5.12,3.18,4,6,3,58.0,0.51,62.2,1678.0
5.14,5.16,3.18,4,6,3,53.0,0.5,61.7,1678.0
5.12,5.14,3.2,4,6,3,55.0,0.51,62.4,1678.0
5.21,5.23,3.22,4,2,4,56.0,0.53,61.7,1678.0
5.2,5.22,3.21,4,2,4,55.0,0.53,61.6,1678.0
5.22,5.26,3.24,4,2,4,56.0,0.53,61.8,1678.0
5.04,5.06,3.15,4,5,4,58.0,0.5,62.4,1678.0
4.92,4.93,3.17,1,4,5,62.3,0.5,64.5,1678.0
5.17,5.13,3.27,2,5,3,59.0,0.53,63.5,1678.0
5.45,5.48,3.29,2,2,4,60.0,0.6,60.2,1679.0
5.41,5.38,3.24,2,4,2,57.0,0.56,60.0,1679.0
5.29,5.31,3.25,4,4,3,55.0,0.55,61.3,1679.0
5.17,5.19,3.21,4,6,3,56.0,0.52,62.0,1679.0
5.05,5.11,3.16,4,4,4,55.1,0.5,62.0,1679.0
5.18,5.22,3.12,2,4,4,59.0,0.51,60.0,1680.0
5.19,5.23,3.13,2,4,3,61.5,0.52,60.0,1680.0
5.32,5.34,3.31,4,1,6,56.0,0.58,62.1,1680.0
5.27,5.29,3.2,4,4,3,56.0,0.54,60.5,1680.0
5.29,5.34,3.18,4,4,3,58.0,0.54,59.8,1680.0
5.18,5.21,3.14,4,4,4,56.0,0.51,60.4,1680.0
